User ID,Name,Email Address,Username,Date of Birth,Location,Membership Start Date,Membership End Date,Payment Information,Renewal Status,Usage Frequency,Purchase History,Favorite Genres,Devices Used,Engagement Metrics,Feedback/Ratings,Customer Support Interactions,Membership Duration (Days),Age,Days Since Membership Start,Gender__Female,Gender__Male,Plan__Annual,Plan__Monthly,Uses_Mobile,Uses_Desktop,Uses_Tablet,Uses_Smart TV,Genre_['Documentary'],Genre_['Horror'],Genre_['Comedy'],Genre_['Action'],Genre_['Drama'],Genre_['Sci-Fi'],Genre_['Romance'],Churned
99,Jonathan Rodriguez,nichole85@example.net,nichole85,1967-12-20,East Shannonhaven,2024-02-29,2025-02-28,Visa,Auto-renew,Occasional,['Clothing'],['Action'],['Smart TV'],Medium,4.7,7,365,58,327,False,True,False,True,0,0,0,1,0,0,0,1,0,0,0,0
100,Jennifer Davis,zunigashelly@example.org,zunigashelly,1950-01-15,West Nathanielton,2024-02-14,2025-02-13,Mastercard,Auto-renew,Regular,['Books'],['Drama'],['Smart TV'],Low,4.5,5,365,75,342,True,False,True,False,0,0,0,1,0,0,0,0,1,0,0,0
101,Darlene Gutierrez,perkinsmary@example.org,perkinsmary,1956-09-20,North Kristenbury,2024-01-19,2025-01-18,Amex,Auto-renew,Frequent,['Clothing'],['Comedy'],['Smart TV'],Low,4.7,1,365,69,368,False,True,False,True,0,0,0,1,0,0,1,0,0,0,0,1
102,Paula Perez,trevorwelch@example.net,trevorwelch,2003-03-12,Dicksonmouth,2024-04-12,2025-04-12,Amex,Manual,Regular,['Books'],['Sci-Fi'],['Tablet'],Low,3.5,3,365,22,284,True,False,True,False,0,0,1,0,0,0,0,0,0,1,0,0
103,Jaime Edwards,aguirrejoshua@example.com,aguirrejoshua,1990-11-27,Bennettmouth,2024-04-08,2025-04-08,Amex,Manual,Occasional,['Electronics'],['Horror'],['Tablet'],Low,3.0,2,365,35,288,False,True,True,False,0,0,1,0,0,1,0,0,0,0,0,0
104,Sherry Salinas,roachmegan@example.org,roachmegan,1998-03-27,New Markview,2024-04-04,2025-04-04,Amex,Manual,Occasional,['Clothing'],['Action'],['Smart TV'],High,3.1,8,365,27,292,False,True,True,False,0,0,0,1,0,0,0,1,0,0,0,0
105,Paul Harris,ashley27@example.com,ashley27,1958-05-09,West Robinborough,2024-01-07,2025-01-06,Amex,Manual,Frequent,['Books'],['Drama'],['Smart TV'],Low,3.3,0,365,67,380,False,True,False,True,0,0,0,1,0,0,0,0,1,0,0,1
106,James Williams,rlove@example.org,rlove,1973-10-14,West Robert,2024-02-13,2025-02-12,Mastercard,Auto-renew,Occasional,['Electronics'],['Comedy'],['Smartphone'],High,3.4,10,365,52,343,False,True,True,False,0,0,0,0,0,0,1,0,0,0,0,0
107,Alan Oneal,mbarker@example.net,mbarker,1949-02-23,South Amy,2024-02-14,2025-02-13,Mastercard,Manual,Frequent,['Clothing'],['Documentary'],['Tablet'],Low,3.3,7,365,76,342,True,False,True,False,0,0,1,0,1,0,0,0,0,0,0,0
108,Grant Jensen,tyler29@example.com,tyler29,1944-07-10,East Mark,2024-04-11,2025-04-11,Amex,Manual,Regular,['Clothing'],['Action'],['Tablet'],Medium,3.2,7,365,81,285,True,False,False,True,0,0,1,0,0,0,0,1,0,0,0,0
109,Traci Arellano,uwolfe@example.org,uwolfe,1974-02-15,Leeshire,2024-01-24,2025-01-23,Visa,Auto-renew,Occasional,['Clothing'],['Horror'],['Tablet'],Medium,3.2,2,365,51,363,False,True,True,False,0,0,1,0,0,1,0,0,0,0,0,0
110,Richard Ramsey,akemp@example.org,akemp,1982-01-12,West Joan,2024-01-15,2025-01-14,Amex,Manual,Occasional,['Clothing'],['Sci-Fi'],['Tablet'],Medium,4.9,0,365,43,372,False,True,False,True,0,0,1,0,0,0,0,0,0,1,0,1
111,Maria Lawrence,foxshelia@example.org,foxshelia,1953-10-24,Johnton,2024-02-27,2025-02-26,Amex,Manual,Regular,['Electronics'],['Drama'],['Smartphone'],High,3.4,7,365,72,329,False,True,True,False,0,0,0,0,0,0,0,0,1,0,0,0
112,Regina Ramsey,susan84@example.com,susan84,1982-05-29,Clarkville,2024-02-17,2025-02-16,Visa,Manual,Frequent,['Clothing'],['Horror'],['Tablet'],Medium,4.1,2,365,43,339,True,False,True,False,0,0,1,0,0,1,0,0,0,0,0,0
113,Lisa Reese,nataliereynolds@example.org,nataliereynolds,1989-01-13,Collinsmouth,2024-01-22,2025-01-21,Visa,Auto-renew,Frequent,['Clothing'],['Sci-Fi'],['Smart TV'],Medium,4.9,3,365,36,365,False,True,False,True,0,0,0,1,0,0,0,0,0,1,0,1
114,Bruce Pennington,angela32@example.com,angela32,1967-12-01,South Sharonhaven,2024-02-06,2025-02-05,Amex,Auto-renew,Frequent,['Books'],['Sci-Fi'],['Smartphone'],High,3.4,9,365,58,350,False,True,True,False,0,0,0,0,0,0,0,0,0,1,0,0
115,Jessica Barker,henryjennifer@example.org,henryjennifer,1981-08-03,New Robert,2024-04-12,2025-04-12,Visa,Manual,Occasional,['Clothing'],['Horror'],['Smartphone'],Medium,4.4,4,365,44,284,True,False,False,True,0,0,0,0,0,1,0,0,0,0,0,0
116,Alexis Vasquez,griffinbarbara@example.com,griffinbarbara,1980-07-20,Wellsstad,2024-04-07,2025-04-07,Mastercard,Auto-renew,Regular,['Clothing'],['Action'],['Tablet'],Low,3.8,3,365,45,289,True,False,False,True,0,0,1,0,0,0,0,1,0,0,0,0
117,Rebecca Lucero,martindakota@example.com,martindakota,1979-02-15,Sullivantown,2024-03-29,2025-03-29,Mastercard,Auto-renew,Frequent,['Clothing'],['Action'],['Tablet'],Low,4.5,6,365,46,298,True,False,True,False,0,0,1,0,0,0,0,1,0,0,0,0
118,Mary Phillips,gregorymills@example.org,gregorymills,1945-02-08,Hortonview,2024-01-31,2025-01-30,Amex,Auto-renew,Regular,['Electronics'],['Documentary'],['Smart TV'],High,3.6,0,365,80,356,True,False,False,True,0,0,0,1,1,0,0,0,0,0,0,0
119,Dustin James,tiffany46@example.org,tiffany46,1937-10-13,Johnsonmouth,2024-01-14,2025-01-13,Mastercard,Auto-renew,Regular,['Books'],['Comedy'],['Smartphone'],Medium,4.5,7,365,88,373,True,False,True,False,0,0,0,0,0,0,1,0,0,0,0,1
120,Robert Williams,tstephens@example.com,tstephens,1990-09-22,North Margaret,2024-01-07,2025-01-06,Amex,Auto-renew,Frequent,['Electronics'],['Action'],['Smart TV'],High,4.1,3,365,35,380,True,False,True,False,0,0,0,1,0,0,0,1,0,0,0,1
121,Lisa Washington,dbailey@example.net,dbailey,1991-11-03,East Charlotte,2024-03-02,2025-03-02,Visa,Manual,Frequent,['Books'],['Drama'],['Smartphone'],High,4.2,2,365,34,325,False,True,True,False,0,0,0,0,0,0,0,0,1,0,0,0
122,Brian French,stephenwilliams@example.net,stephenwilliams,1968-06-19,Alisonfort,2024-03-15,2025-03-15,Visa,Manual,Occasional,['Electronics'],['Romance'],['Smartphone'],Low,3.3,7,365,57,312,False,True,False,True,0,0,0,0,0,0,0,0,0,0,1,0
123,Elizabeth Flores,zstewart@example.net,zstewart,1936-03-11,Brandifurt,2024-01-12,2025-01-11,Amex,Auto-renew,Regular,['Books'],['Drama'],['Smart TV'],High,3.2,2,365,89,375,True,False,True,False,0,0,0,1,0,0,0,0,1,0,0,1
124,Melissa Crawford,kelleybenjamin@example.org,kelleybenjamin,1947-05-19,Garciaview,2024-01-02,2025-01-01,Amex,Auto-renew,Regular,['Electronics'],['Sci-Fi'],['Tablet'],Low,4.7,8,365,78,385,False,True,True,False,0,0,1,0,0,0,0,0,0,1,0,1
125,Antonio Juarez,christopherjones@example.org,christopherjones,1990-06-24,Byrdside,2024-01-25,2025-01-24,Visa,Manual,Frequent,['Electronics'],['Drama'],['Tablet'],Medium,4.6,2,365,35,362,False,True,True,False,0,0,1,0,0,0,0,0,1,0,0,0
126,Robert Wilson DDS,tiffany69@example.net,tiffany69,1985-05-09,New Cherylhaven,2024-04-05,2025-04-05,Visa,Manual,Regular,['Electronics'],['Horror'],['Tablet'],Low,4.9,7,365,40,291,False,True,True,False,0,0,1,0,0,1,0,0,0,0,0,0
127,Christopher Clay,stanleynathan@example.org,stanleynathan,2005-07-10,East Christophertown,2024-03-26,2025-03-26,Mastercard,Auto-renew,Frequent,['Clothing'],['Romance'],['Smart TV'],Low,3.2,10,365,20,301,True,False,True,False,0,0,0,1,0,0,0,0,0,0,1,0
128,Ashley Jenkins,apope@example.com,apope,1985-06-19,Lake Jacobport,2024-04-09,2025-04-09,Visa,Manual,Frequent,['Electronics'],['Comedy'],['Smartphone'],Medium,4.4,9,365,40,287,False,True,False,True,0,0,0,0,0,0,1,0,0,0,0,0
129,Charles Stafford,scott67@example.net,scott67,1991-10-05,Michaelmouth,2024-04-14,2025-04-14,Amex,Auto-renew,Regular,['Electronics'],['Documentary'],['Tablet'],High,4.6,6,365,34,282,False,True,False,True,0,0,1,0,1,0,0,0,0,0,0,0
130,Jordan Jackson,ubrown@example.org,ubrown,1953-09-28,Lake Amystad,2024-01-05,2025-01-04,Mastercard,Manual,Occasional,['Electronics'],['Sci-Fi'],['Tablet'],Medium,4.4,3,365,72,382,True,False,True,False,0,0,1,0,0,0,0,0,0,1,0,1
131,Christine Wright,gmoore@example.com,gmoore,1972-02-04,Lunahaven,2024-01-20,2025-01-19,Mastercard,Manual,Occasional,['Clothing'],['Comedy'],['Smart TV'],High,3.1,10,365,53,367,False,True,False,True,0,0,0,1,0,0,1,0,0,0,0,1
132,Penny Jones,kgreen@example.com,kgreen,1969-08-15,Port Deanland,2024-01-22,2025-01-21,Amex,Manual,Occasional,['Electronics'],['Comedy'],['Tablet'],Medium,3.4,1,365,56,365,True,False,True,False,0,0,1,0,0,0,1,0,0,0,0,1
133,Thomas Simon,kelliolson@example.org,kelliolson,1947-08-17,East Lawrenceburgh,2024-03-21,2025-03-21,Mastercard,Manual,Occasional,['Clothing'],['Action'],['Smartphone'],Medium,4.9,3,365,78,306,False,True,False,True,0,0,0,0,0,0,0,1,0,0,0,0
134,Jamie Mitchell,gamblejulie@example.net,gamblejulie,1986-02-23,Nicholashaven,2024-01-05,2025-01-04,Visa,Auto-renew,Frequent,['Electronics'],['Horror'],['Smart TV'],Medium,4.5,6,365,39,382,True,False,False,True,0,0,0,1,0,1,0,0,0,0,0,1
135,Lauren Harris,tbriggs@example.org,tbriggs,2004-06-18,Nicholasburgh,2024-01-09,2025-01-08,Mastercard,Auto-renew,Frequent,['Books'],['Documentary'],['Smart TV'],Medium,4.3,7,365,21,378,False,True,False,True,0,0,0,1,1,0,0,0,0,0,0,1
136,Laura Martin,colelong@example.com,colelong,1964-01-01,Adamfort,2024-04-08,2025-04-08,Mastercard,Manual,Occasional,['Electronics'],['Sci-Fi'],['Smart TV'],High,3.5,2,365,61,288,True,False,True,False,0,0,0,1,0,0,0,0,0,1,0,0
137,Mark Snyder,deanwiley@example.org,deanwiley,1954-03-08,Brianview,2024-04-11,2025-04-11,Visa,Auto-renew,Frequent,['Electronics'],['Action'],['Smart TV'],Low,3.5,4,365,71,285,False,True,False,True,0,0,0,1,0,0,0,1,0,0,0,0
138,Jesus Brown,zlee@example.net,zlee,1958-12-03,South Dave,2024-03-24,2025-03-24,Amex,Manual,Occasional,['Electronics'],['Documentary'],['Tablet'],Medium,3.0,4,365,67,303,True,False,True,False,0,0,1,0,1,0,0,0,0,0,0,0
139,Katherine Jackson,grahammelissa@example.org,grahammelissa,1991-05-06,East Mary,2024-04-14,2025-04-14,Mastercard,Manual,Occasional,['Electronics'],['Documentary'],['Tablet'],Medium,4.6,9,365,34,282,True,False,True,False,0,0,1,0,1,0,0,0,0,0,0,0
140,Amy Serrano,weaverrobert@example.com,weaverrobert,1974-12-28,Maryside,2024-02-13,2025-02-12,Mastercard,Manual,Frequent,['Clothing'],['Drama'],['Tablet'],High,3.8,5,365,51,343,False,True,True,False,0,0,1,0,0,0,0,0,1,0,0,0
141,Rachel Little,smatthews@example.com,smatthews,2003-12-29,Carlbury,2024-01-20,2025-01-19,Mastercard,Manual,Regular,['Clothing'],['Action'],['Tablet'],Low,4.9,0,365,22,367,False,True,True,False,0,0,1,0,0,0,0,1,0,0,0,1
142,Chris Atkins,davidbell@example.org,davidbell,1950-04-10,East Jameschester,2024-04-05,2025-04-05,Mastercard,Manual,Occasional,['Clothing'],['Drama'],['Tablet'],High,3.7,3,365,75,291,True,False,False,True,0,0,1,0,0,0,0,0,1,0,0,0
143,Matthew Compton,heatherpacheco@example.org,heatherpacheco,1938-03-29,Myersburgh,2024-03-09,2025-03-09,Visa,Manual,Occasional,['Books'],['Romance'],['Smartphone'],Medium,4.6,1,365,87,318,True,False,True,False,0,0,0,0,0,0,0,0,0,0,1,0
144,John Martinez,castillosarah@example.net,castillosarah,1995-12-15,Cunninghamchester,2024-02-20,2025-02-19,Amex,Manual,Frequent,['Electronics'],['Comedy'],['Tablet'],Medium,4.5,7,365,30,336,False,True,False,True,0,0,1,0,0,0,1,0,0,0,0,0
145,Virginia Gomez,tonypace@example.com,tonypace,1947-05-08,Jacksonburgh,2024-01-31,2025-01-30,Visa,Auto-renew,Frequent,['Clothing'],['Drama'],['Smartphone'],Medium,4.2,1,365,78,356,False,True,True,False,0,0,0,0,0,0,0,0,1,0,0,0
146,Carolyn Hale,andreawalker@example.org,andreawalker,1981-03-25,Collinschester,2024-02-22,2025-02-21,Mastercard,Auto-renew,Occasional,['Books'],['Drama'],['Smart TV'],Medium,4.4,0,365,44,334,False,True,False,True,0,0,0,1,0,0,0,0,1,0,0,0
147,Kathleen Carter,alexreese@example.org,alexreese,1992-08-13,South Triciaburgh,2024-02-10,2025-02-09,Amex,Auto-renew,Occasional,['Electronics'],['Sci-Fi'],['Smart TV'],Low,4.2,4,365,33,346,False,True,False,True,0,0,0,1,0,0,0,0,0,1,0,0
148,Troy Smith,john96@example.net,john96,1980-06-26,West Jennifer,2024-03-27,2025-03-27,Visa,Manual,Regular,['Books'],['Horror'],['Smart TV'],Low,4.3,0,365,45,300,False,True,False,True,0,0,0,1,0,1,0,0,0,0,0,0
149,Alexander Hernandez,kellicook@example.com,kellicook,1971-11-12,West Paulaport,2024-02-20,2025-02-19,Visa,Auto-renew,Frequent,['Electronics'],['Documentary'],['Smart TV'],Medium,4.2,8,365,54,336,False,True,True,False,0,0,0,1,1,0,0,0,0,0,0,0
150,Elizabeth Duncan,dbell@example.org,dbell,1995-03-24,Rodriguezshire,2024-04-02,2025-04-02,Amex,Manual,Occasional,['Electronics'],['Horror'],['Smartphone'],High,3.9,7,365,30,294,True,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0
151,Jeremy Fernandez,donaldstephenson@example.org,donaldstephenson,1988-11-29,South Kristentown,2024-02-21,2025-02-20,Visa,Manual,Frequent,['Books'],['Drama'],['Smart TV'],High,4.8,5,365,37,335,False,True,True,False,0,0,0,1,0,0,0,0,1,0,0,0
152,Phillip Jones,valenzuelaadrienne@example.com,valenzuelaadrienne,1985-01-26,North Sherryshire,2024-01-22,2025-01-21,Visa,Manual,Frequent,['Clothing'],['Documentary'],['Smartphone'],High,3.3,9,365,40,365,True,False,True,False,0,0,0,0,1,0,0,0,0,0,0,1
153,Thomas Woods,ttapia@example.org,ttapia,1990-08-09,East Stevenfort,2024-03-31,2025-03-31,Mastercard,Manual,Frequent,['Books'],['Horror'],['Tablet'],High,3.7,9,365,35,296,True,False,False,True,0,0,1,0,0,1,0,0,0,0,0,0
154,Sara Doyle,odoyle@example.net,odoyle,1948-06-24,Robertbury,2024-01-09,2025-01-08,Mastercard,Auto-renew,Frequent,['Electronics'],['Documentary'],['Tablet'],Medium,4.3,0,365,77,378,False,True,False,True,0,0,1,0,1,0,0,0,0,0,0,1
155,Joel Green,jamesbecker@example.com,jamesbecker,2000-06-08,North Misty,2024-03-19,2025-03-19,Mastercard,Auto-renew,Regular,['Books'],['Horror'],['Smart TV'],High,4.6,5,365,25,308,False,True,False,True,0,0,0,1,0,1,0,0,0,0,0,0
156,Pamela Wagner,justinsmith@example.org,justinsmith,1989-02-10,Lake Phillip,2024-04-10,2025-04-10,Mastercard,Manual,Occasional,['Books'],['Sci-Fi'],['Smartphone'],Medium,4.1,5,365,36,286,False,True,True,False,0,0,0,0,0,0,0,0,0,1,0,0
157,Grant Carlson,loritate@example.org,loritate,1977-08-18,Calebstad,2024-03-19,2025-03-19,Mastercard,Auto-renew,Frequent,['Clothing'],['Romance'],['Smartphone'],High,4.5,7,365,48,308,False,True,True,False,0,0,0,0,0,0,0,0,0,0,1,0
158,Dr. Desiree Mitchell,heidi61@example.net,heidi61,1982-10-07,Philipshire,2024-03-26,2025-03-26,Mastercard,Auto-renew,Frequent,['Electronics'],['Documentary'],['Tablet'],Medium,4.4,9,365,43,301,False,True,False,True,0,0,1,0,1,0,0,0,0,0,0,0
159,Scott Hall,christianlove@example.net,christianlove,1973-09-15,Port Anthony,2024-01-23,2025-01-22,Mastercard,Auto-renew,Occasional,['Books'],['Horror'],['Tablet'],High,4.8,2,365,52,364,True,False,False,True,0,0,1,0,0,1,0,0,0,0,0,0
160,Veronica Barr,emosley@example.com,emosley,1934-10-16,East Johnland,2024-01-29,2025-01-28,Visa,Auto-renew,Regular,['Electronics'],['Sci-Fi'],['Smart TV'],Medium,3.8,9,365,91,358,True,False,False,True,0,0,0,1,0,0,0,0,0,1,0,0
161,Katherine Andrews,jareddavies@example.com,jareddavies,1992-11-30,West Kennethchester,2024-02-29,2025-02-28,Amex,Auto-renew,Regular,['Clothing'],['Romance'],['Smart TV'],Low,3.1,4,365,33,327,True,False,False,True,0,0,0,1,0,0,0,0,0,0,1,0
162,Eric Hernandez,robertmcdaniel@example.com,robertmcdaniel,1965-08-21,South Scottview,2024-03-16,2025-03-16,Visa,Auto-renew,Occasional,['Books'],['Romance'],['Tablet'],Medium,4.0,10,365,60,311,False,True,True,False,0,0,1,0,0,0,0,0,0,0,1,0
163,Kenneth Baldwin,jorgelowe@example.com,jorgelowe,1986-06-10,Port Mariahton,2024-01-16,2025-01-15,Visa,Auto-renew,Regular,['Clothing'],['Comedy'],['Tablet'],Medium,3.4,0,365,39,371,False,True,False,True,0,0,1,0,0,0,1,0,0,0,0,1
164,Linda Warren,adamsnicole@example.net,adamsnicole,2001-10-18,Mortonmouth,2024-03-04,2025-03-04,Mastercard,Auto-renew,Regular,['Clothing'],['Sci-Fi'],['Smart TV'],Low,3.8,1,365,24,323,True,False,False,True,0,0,0,1,0,0,0,0,0,1,0,0
165,Earl Griffin,jenniferwalker@example.com,jenniferwalker,1953-01-02,Fowlerborough,2024-01-13,2025-01-12,Amex,Manual,Occasional,['Electronics'],['Romance'],['Smart TV'],Medium,3.3,7,365,72,374,False,True,True,False,0,0,0,1,0,0,0,0,0,0,1,1
166,Matthew Greer,juarezanthony@example.com,juarezanthony,1983-01-27,North Benjamin,2024-03-30,2025-03-30,Visa,Manual,Frequent,['Clothing'],['Comedy'],['Tablet'],Low,4.3,3,365,42,297,True,False,False,True,0,0,1,0,0,0,1,0,0,0,0,0
167,Kimberly Murray,jbeasley@example.com,jbeasley,1941-01-15,New Shannonmouth,2024-02-26,2025-02-25,Mastercard,Manual,Frequent,['Books'],['Comedy'],['Smartphone'],Low,3.3,2,365,84,330,False,True,False,True,0,0,0,0,0,0,1,0,0,0,0,0
168,Patricia Long,paullara@example.net,paullara,1976-05-22,Port Tracyville,2024-01-08,2025-01-07,Visa,Manual,Frequent,['Clothing'],['Comedy'],['Tablet'],Low,4.8,2,365,49,379,True,False,True,False,0,0,1,0,0,0,1,0,0,0,0,1
169,Peter Harper,lindamoore@example.com,lindamoore,1969-10-22,Lake Joshua,2024-04-09,2025-04-09,Amex,Manual,Occasional,['Books'],['Sci-Fi'],['Smartphone'],Low,3.9,1,365,56,287,False,True,True,False,0,0,0,0,0,0,0,0,0,1,0,0
170,Natalie Bartlett,kendragriffin@example.org,kendragriffin,1976-12-11,Andrewview,2024-02-03,2025-02-02,Mastercard,Auto-renew,Frequent,['Books'],['Action'],['Tablet'],Medium,3.3,10,365,49,353,False,True,True,False,0,0,1,0,0,0,0,1,0,0,0,0
171,David Mccarty,kimberly44@example.net,kimberly44,1944-05-08,Gibsonburgh,2024-04-08,2025-04-08,Amex,Auto-renew,Frequent,['Clothing'],['Romance'],['Tablet'],Medium,3.8,8,365,81,288,False,True,False,True,0,0,1,0,0,0,0,0,0,0,1,0
172,Sarah Thomas,everettbethany@example.net,everettbethany,1964-09-15,Lake Jorgemouth,2024-02-20,2025-02-19,Visa,Auto-renew,Occasional,['Electronics'],['Documentary'],['Tablet'],Medium,4.7,9,365,61,336,True,False,False,True,0,0,1,0,1,0,0,0,0,0,0,0
173,Heather Holloway,brandymccullough@example.org,brandymccullough,1970-07-30,Cortezborough,2024-04-12,2025-04-12,Visa,Manual,Regular,['Clothing'],['Horror'],['Smartphone'],Medium,3.7,5,365,55,284,False,True,False,True,0,0,0,0,0,1,0,0,0,0,0,0
174,Allison Mata,youngashley@example.com,youngashley,1988-10-10,East Michaelmouth,2024-03-14,2025-03-14,Mastercard,Auto-renew,Occasional,['Clothing'],['Comedy'],['Smart TV'],Low,4.2,0,365,37,313,True,False,True,False,0,0,0,1,0,0,1,0,0,0,0,0
175,William Gonzalez,jonesheather@example.org,jonesheather,1950-04-06,East Erin,2024-02-04,2025-02-03,Visa,Manual,Occasional,['Electronics'],['Drama'],['Tablet'],Medium,4.8,7,365,75,352,True,False,True,False,0,0,1,0,0,0,0,0,1,0,0,0
176,Alexandra James,twilliams@example.com,twilliams,1986-07-07,Lake Codymouth,2024-02-13,2025-02-12,Mastercard,Auto-renew,Frequent,['Books'],['Horror'],['Smart TV'],High,3.3,8,365,39,343,True,False,False,True,0,0,0,1,0,1,0,0,0,0,0,0
177,Anthony Ellis,jenniferking@example.org,jenniferking,1972-03-06,Michaelaport,2024-02-16,2025-02-15,Mastercard,Auto-renew,Occasional,['Electronics'],['Romance'],['Smartphone'],High,3.4,0,365,53,340,True,False,False,True,0,0,0,0,0,0,0,0,0,0,1,0
178,Autumn Hoffman,timothymercado@example.net,timothymercado,1990-06-20,Lake Bobby,2024-03-24,2025-03-24,Mastercard,Manual,Regular,['Clothing'],['Horror'],['Tablet'],High,3.2,1,365,35,303,False,True,False,True,0,0,1,0,0,1,0,0,0,0,0,0
179,Travis Jenkins,mason12@example.net,mason12,1949-03-31,Williamland,2024-03-24,2025-03-24,Amex,Manual,Frequent,['Electronics'],['Drama'],['Smartphone'],Medium,4.5,6,365,76,303,True,False,True,False,0,0,0,0,0,0,0,0,1,0,0,0
180,Victoria Patel,sarah63@example.net,sarah63,1944-06-09,Drakemouth,2024-04-13,2025-04-13,Mastercard,Auto-renew,Regular,['Clothing'],['Documentary'],['Smartphone'],Medium,3.4,10,365,81,283,True,False,False,True,0,0,0,0,1,0,0,0,0,0,0,0
181,Kevin Lopez,mbrady@example.com,mbrady,1995-12-17,Bentonfort,2024-03-23,2025-03-23,Mastercard,Manual,Frequent,['Clothing'],['Comedy'],['Smartphone'],High,4.9,7,365,30,304,False,True,False,True,0,0,0,0,0,0,1,0,0,0,0,0
182,Jessica Villanueva,burkedustin@example.org,burkedustin,2000-03-18,Lake Douglasside,2024-03-16,2025-03-16,Visa,Auto-renew,Occasional,['Electronics'],['Documentary'],['Smart TV'],High,4.3,0,365,25,311,False,True,True,False,0,0,0,1,1,0,0,0,0,0,0,0
183,Jason Murphy,jessicaglass@example.net,jessicaglass,1941-08-11,North Ernest,2024-01-02,2025-01-01,Mastercard,Auto-renew,Frequent,['Books'],['Action'],['Smartphone'],High,3.1,8,365,84,385,True,False,False,True,0,0,0,0,0,0,0,1,0,0,0,1
184,Cindy Adkins,christine45@example.net,christine45,1951-11-29,New Brookestad,2024-04-05,2025-04-05,Amex,Manual,Occasional,['Books'],['Drama'],['Smart TV'],High,4.8,9,365,74,291,False,True,True,False,0,0,0,1,0,0,0,0,1,0,0,0
185,Reginald Perez,nicole19@example.net,nicole19,1993-03-04,Aprilberg,2024-01-30,2025-01-29,Amex,Auto-renew,Frequent,['Clothing'],['Horror'],['Tablet'],High,4.3,9,365,32,357,True,False,True,False,0,0,1,0,0,1,0,0,0,0,0,0
186,Michelle Williams,samanthapowell@example.com,samanthapowell,1954-06-05,Mejiaburgh,2024-02-22,2025-02-21,Visa,Manual,Occasional,['Clothing'],['Comedy'],['Smartphone'],Medium,3.9,8,365,71,334,False,True,False,True,0,0,0,0,0,0,1,0,0,0,0,0
187,Leslie West,jackmiller@example.com,jackmiller,2002-12-09,Munozville,2024-02-20,2025-02-19,Amex,Manual,Regular,['Books'],['Drama'],['Smart TV'],Low,4.8,9,365,23,336,True,False,True,False,0,0,0,1,0,0,0,0,1,0,0,0
188,Michael Delgado,maria52@example.org,maria52,1996-07-21,Lewisberg,2024-04-13,2025-04-13,Visa,Auto-renew,Regular,['Books'],['Comedy'],['Tablet'],High,4.1,10,365,29,283,False,True,True,False,0,0,1,0,0,0,1,0,0,0,0,0
189,Janice Erickson,natalie75@example.org,natalie75,1940-02-11,North April,2024-02-01,2025-01-31,Mastercard,Auto-renew,Regular,['Books'],['Horror'],['Smartphone'],High,4.7,3,365,85,355,True,False,True,False,0,0,0,0,0,1,0,0,0,0,0,0
190,Benjamin Stewart,dustinsmith@example.net,dustinsmith,1976-10-01,South Angelaland,2024-01-06,2025-01-05,Mastercard,Auto-renew,Regular,['Books'],['Romance'],['Tablet'],Low,3.3,10,365,49,381,False,True,False,True,0,0,1,0,0,0,0,0,0,0,1,1
191,Keith Townsend,danielclark@example.net,danielclark,1993-12-20,Lake Kelseychester,2024-03-21,2025-03-21,Visa,Auto-renew,Regular,['Electronics'],['Sci-Fi'],['Smart TV'],Low,5.0,5,365,32,306,False,True,False,True,0,0,0,1,0,0,0,0,0,1,0,0
192,Juan Ramos,brent46@example.org,brent46,1946-12-02,Vargasshire,2024-03-21,2025-03-21,Visa,Auto-renew,Regular,['Books'],['Sci-Fi'],['Smart TV'],High,3.5,5,365,79,306,True,False,True,False,0,0,0,1,0,0,0,0,0,1,0,0
193,Shawn Stevens,angelawhite@example.org,angelawhite,1938-10-03,Port Markland,2024-02-07,2025-02-06,Mastercard,Auto-renew,Occasional,['Clothing'],['Documentary'],['Tablet'],High,4.2,4,365,87,349,True,False,False,True,0,0,1,0,1,0,0,0,0,0,0,0
194,Tracy Page,nicholsmia@example.com,nicholsmia,1975-05-19,Dianachester,2024-01-25,2025-01-24,Mastercard,Manual,Regular,['Electronics'],['Action'],['Tablet'],Low,4.1,5,365,50,362,True,False,False,True,0,0,1,0,0,0,0,1,0,0,0,0
